		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
111100110   24   36   27   26   28   28   25   33 10.353550  0.241083 	SUCCESS 135
111101000   28   25   28   23   31   26   17   26  5.580014  0.694160 	SUCCESS 136
111101010   28   24   34   27   26   33   23   38 15.912857  0.043645 	SUCCESS 137
111101100   21   18   18   23   22   16   18   18 10.742132  0.216743 	SUCCESS 138
111101110   25   31   32   31   35   25   26   19 12.276602  0.139283 	SUCCESS 139
111110000   20   25   28   20   23   33   23   23  5.587296  0.693350 	SUCCESS 140
111110010   27   21   25   27   28   25   26   22  1.995393  0.981153 	SUCCESS 141
111110100   29   27   32   25   21   29   26   29  6.039428  0.642815 	SUCCESS 142
111110110   23   23   20   22   20   20   28   17  5.736903  0.676675 	SUCCESS 143
111111000   24   34   33   21   26   23   20   30  9.876925  0.273771 	SUCCESS 144
111111010   38   29   26   26   24   30   31   30 13.464193  0.096845 	SUCCESS 145
111111100   20   26   26   22   32   24   18   36 11.172419  0.192120 	SUCCESS 146
111111110   21   29   28   24   29   34   18   27  8.766785  0.362350 	SUCCESS 147
		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	NU = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   26   18   23   26   25   25   20   22  3.128703  0.926023 	SUCCESS   0
000000011   17   17   21   26   20   19   22   23  7.616926  0.471755 	SUCCESS   1
000000101   32   23   35   29   37   28   23   36 21.252386  0.006506 	FAILURE   2
000000111   13   29   13   22   22   17   27   23 15.082072  0.057569 	SUCCESS   3
000001001   27   21   24   32   27   33   27   16  9.927235  0.270170 	SUCCESS   4
000001011   25   24   29   31   27   24   30   26  4.497015  0.809732 	SUCCESS   5
000001101   25   23   34   22   28   27   20   24  5.910342  0.657274 	SUCCESS   6
000001111   21   37   16   24   23   16   32   20 16.551005  0.035139 	SUCCESS   7
000010001   29   23   26   22   20   29   19   30  5.613113  0.690478 	SUCCESS   8
000010011   26   21   22   25   29   24   32   25  4.224279  0.836342 	SUCCESS   9
000010101   23   26   29   29   31   24   32   32  8.735010  0.365141 	SUCCESS  10
000010111   23   20   35   28   25   27   30   24  7.851929  0.448066 	SUCCESS  11
000011001   16   26   27   29   26   27   24   23  4.765779  0.782292 	SUCCESS  12
000011011   20   20   36   30   28   25   23   28  9.868319  0.274390 	SUCCESS  13
000011101   26   23   22   22   23   21   26   31  3.206154  0.920762 	SUCCESS  14
000011111   27   31   26   16   27   22   22   28  6.553786  0.585448 	SUCCESS  15
000100011   28   24   23   24   23   22   31   26  2.927461  0.938827 	SUCCESS  16
000100101   16   26   22   22   21   28   22   19  6.101654  0.635846 	SUCCESS  17
000100111   27   20   33   25   24   28   20   23  5.715058  0.679115 	SUCCESS  18
000101001   26   20   29   32   35   29   30   24 11.268406  0.186950 	SUCCESS  19
000101011   27   22   21   23   31   27   27   26  3.631145  0.888777 	SUCCESS  20
000101101   25   21   21   25   24   20   28   19  3.619892  0.889688 	SUCCESS  21
000101111   17   29   22   32   27   28   36   28 12.996174  0.111981 	SUCCESS  22
000110011   13   23   29   33   28   19   25   20 12.238207  0.140888 	SUCCESS  23
000110101   31   23   27   17   25   23   26   18  6.476335  0.594034 	SUCCESS  24
000110111   22   17   26   26   28   19   22   22  5.051754  0.752031 	SUCCESS  25
000111001   27   40   24   14   18   29   23   25 17.916669  0.021860 	SUCCESS  26
000111011   18   27   21   23   22   24   28   26  3.502059  0.899030 	SUCCESS  27
000111101   27   31   21   25   16   19   22   23  7.187301  0.516566 	SUCCESS  28
000111111   28   25   27   16   28   24   26   26  4.613523  0.797971 	SUCCESS  29
001000011   30   28   35   19   19   22   17   16 14.661053  0.066081 	SUCCESS  30
001000101   24   25   23   29   24   31   18   33  7.724166  0.460868 	SUCCESS  31
001000111   21   30   15   33   25   26   32   26 11.376309  0.181275 	SUCCESS  32
001001011   17   19   29   25   24   25   31   21  6.823874  0.555749 	SUCCESS  33
001001101   24   20   27   17   29   26   24   21  4.933922  0.764615 	SUCCESS  34
001001111   27   21   34   17   23   28   26   16 10.730217  0.217459 	SUCCESS  35
001010011   27   23   18   29   25   29   24   35  8.682051  0.369823 	SUCCESS  36
001010101   25   22   23   30   25   23   13   21  7.763223  0.456934 	SUCCESS  37
001010111   26   14   23   23   28   33   21   24  9.035548  0.339306 	SUCCESS  38
001011011   23   22   15   33   24   20   24   28  8.586064  0.378408 	SUCCESS  39
